id,first_name,last_name,email,gender,addressLine1,addressLine2,city,state,zip,ssn,mobile,phone,dob,products_purchased,complains,money_spent
3527704205,Lida,Budge,lbudgeq@hud.gov,Male,75 Maple Wood Lane,,Denver,Colorado,80243,354-48-8450,303-936-1156,260-599-5646,1997-06-30,19,3,1311.9
5161565853,Doyle,Fardon,dfardonr@twitter.com,Male,82349 Monica Hill,,Largo,Florida,33777,423-29-6718,727-815-7143,336-208-6987,1968-08-20,6,1,942.79
8168037847,Cyrill,Sketch,csketchs@google.com.hk,Female,75654 Spohn Street,,Houston,Texas,77045,240-46-7988,281-209-5085,316-884-4791,1967-09-07,12,2,1711.82
4240113156,Constance,Montacute,cmontacutet@drupal.org,Male,163 Hallows Court,,Boise,Idaho,83732,247-76-3999,208-633-4106,973-557-8474,1968-02-13,6,2,1069.45
5633767985,Iona,Prettyjohn,iprettyjohnu@mit.edu,Female,76900 Cardinal Point,,Pittsburgh,Pennsylvania,15210,463-61-7444,724-207-5485,502-460-5232,1978-06-04,15,1,2265.73
3097986944,Lesya,Greser,lgreserv@senate.gov,Female,7927 Gale Point,,Cincinnati,Ohio,45264,625-87-1882,513-119-3068,765-792-2526,1983-12-27,2,0,638.71
2244289060,Biddie,Lambkin,blambkinw@toplist.cz,Female,2353 Ridgeway Avenue,,Charlotte,North Carolina,28205,695-75-5248,704-745-5303,786-395-5914,1969-12-31,13,2,2610.75
3540516549,Dorrie,Sailor,dsailorx@theguardian.com,Male,0348 Green Ridge Place,,Palm Bay,Florida,32909,659-91-7122,321-714-6998,415-451-9524,1940-09-03,6,2,1350.53
6373757722,Tiffy,Blackett,tblacketty@accuweather.com,Female,3 Cardinal Park,,Evansville,Indiana,47719,224-63-4998,812-520-2764,859-783-5964,2000-05-14,20,3,2824.54
9559018086,Wendeline,Cockayne,wcockaynez@shinystat.com,Male,06047 La Follette Court,,Birmingham,Alabama,35254,124-82-9594,205-408-6699,325-236-0921,1931-02-07,10,1,409.79
8802512930,Michael,Tarbert,mtarbert10@simplemachines.org,Male,5 Mallard Drive,,Washington,District of Columbia,20580,514-44-2714,202-711-0809,212-478-3203,1963-07-10,20,0,1860.21
7501025053,Jamima,Roblou,jroblou11@live.com,Male,945 Hanover Parkway,,Kansas City,Kansas,66105,798-49-4008,913-952-2780,860-862-7100,1993-01-30,8,0,764.69
4418467548,Kennan,Mitchelhill,kmitchelhill12@meetup.com,Male,1 Fremont Center,,Wichita Falls,Texas,76310,329-66-6229,940-120-1354,859-279-6301,1930-11-05,12,2,932.67
7058327491,Marline,Busse,mbusse13@wp.com,Female,84404 Iowa Alley,,Washington,District of Columbia,20535,409-27-3732,202-883-5345,208-184-5370,1960-04-30,17,0,781.79
0837773032,Mora,Blacket,mblacket14@google.co.uk,Female,2 Milwaukee Avenue,,Atlanta,Georgia,30392,237-81-5061,404-358-2426,718-896-4039,2000-08-14,18,3,234.63
8854023086,Eugenia,Collingworth,ecollingworth15@umich.edu,Female,043 Memorial Circle,,Little Rock,Arkansas,72215,520-11-6665,501-179-0182,212-786-3740,1983-07-27,20,2,1252.56
7679432457,Nicky,Santorini,nsantorini16@google.com,Female,47592 Garrison Trail,,San Francisco,California,94116,525-28-1418,415-788-6283,319-690-3382,1947-08-05,1,1,1945.53
8283533894,Harrietta,Dusting,hdusting17@woothemes.com,Male,8362 Transport Junction,,Grand Rapids,Michigan,49510,859-18-6313,616-921-3957,773-519-4302,1991-03-23,9,1,2218.47
3589530332,Georgeanne,Reeson,greeson18@constantcontact.com,Male,6 Hollow Ridge Avenue,,Hartford,Connecticut,06160,263-06-6678,860-931-1710,304-701-2702,1942-06-25,16,1,2134.08
1523720867,Mae,Caulliere,mcaulliere19@friendfeed.com,Male,70179 Atwood Alley,,Raleigh,North Carolina,27621,824-71-8180,919-477-0624,508-671-0268,1932-07-24,13,0,2840.18
6868199090,Ettie,Krolman,ekrolman1a@nydailynews.com,Female,97 Prairie Rose Alley,,Fort Lauderdale,Florida,33336,235-26-0624,754-595-0785,408-697-9568,1989-11-18,15,0,1670.35
1926492315,Bobbye,Tappin,btappin1b@digg.com,Female,3 Reinke Road,,Knoxville,Tennessee,37914,665-08-5899,865-435-3066,757-177-3186,1934-07-06,13,3,608.43
1371131287,Ondrea,Ridde,oridde1c@aboutads.info,Female,804 Maryland Terrace,,Jackson,Mississippi,39204,611-51-7617,601-159-5067,856-899-2153,1937-02-08,3,0,2293.12
0368037150,Free,Jarred,fjarred1d@howstuffworks.com,Male,2 Mesta Crossing,,Washington,District of Columbia,20470,361-58-2074,202-673-6232,814-699-9068,1955-06-14,5,2,2279.55
2911969499,Shayne,Creigan,screigan1e@comcast.net,Male,5 Fordem Road,,Kansas City,Missouri,64160,650-66-5638,816-249-4408,248-492-6709,1992-05-05,19,2,868.94
5580009801,Teddie,Rubenchik,trubenchik1f@discovery.com,Male,0396 Mallory Street,,Miami,Florida,33153,853-81-8543,786-336-3558,847-142-1413,2002-02-05,17,0,2987.84
7196992830,Lilyan,Moon,lmoon1g@cocolog-nifty.com,Male,21556 Thackeray Drive,,Dallas,Texas,75367,844-64-3517,214-516-2499,260-964-2461,1950-08-20,19,2,2602.52
0823373320,Alaric,Minot,aminot1h@miibeian.gov.cn,Male,534 Fulton Place,,Davenport,Iowa,52809,835-17-4030,563-795-5993,516-441-1025,1980-03-07,12,1,1806.49
2183842717,Rosaleen,Hatzar,rhatzar1i@cloudflare.com,Female,09 Lindbergh Point,,Hartford,Connecticut,06160,142-84-4877,860-589-3871,260-801-0015,1932-05-01,3,3,1218.0
4480386262,Marni,Finnan,mfinnan1j@omniture.com,Male,895 Loftsgordon Parkway,,Houston,Texas,77250,668-55-5527,713-831-0059,408-874-2471,1955-06-11,11,1,2512.53
1448626625,Aggi,Scroyton,ascroyton1k@shinystat.com,Female,1 Nancy Street,,Topeka,Kansas,66629,169-89-7288,785-678-4254,480-200-6269,2002-07-17,9,1,204.29
0834261448,Maud,Walisiak,mwalisiak1l@51.la,Female,9 Red Cloud Court,,Fresno,California,93778,276-13-4301,559-115-9967,724-105-5345,1947-04-24,18,1,2073.55
3378918098,Martainn,Clampe,mclampe1m@spiegel.de,Male,44 Eliot Hill,,El Paso,Texas,79968,736-64-2259,915-757-6634,804-564-5585,1930-11-30,1,3,1362.24
1179486773,Codee,Domek,cdomek1n@tmall.com,Female,706 Waubesa Circle,,Baton Rouge,Louisiana,70820,565-57-5144,225-363-7022,304-334-4157,1980-02-02,5,0,633.51
8785823031,Hussein,Brunger,hbrunger1o@blog.com,Male,62663 Jay Pass,,Reno,Nevada,89505,646-67-2316,775-914-6968,330-147-3991,1960-04-04,4,3,2675.23
0071331425,Giorgio,McAdam,gmcadam1p@ft.com,Female,7000 Lillian Drive,,Sacramento,California,95818,662-73-1172,916-120-8752,254-254-6230,1934-06-03,19,1,725.65
4811875117,Vern,Critcher,vcritcher1q@kickstarter.com,Male,56 Monica Center,,Oklahoma City,Oklahoma,73190,380-08-4524,405-841-2049,859-926-3205,1988-12-01,2,0,678.0
7250382675,Heath,Glading,hglading1r@rambler.ru,Female,493 Brown Junction,,Clearwater,Florida,34615,512-30-6783,727-216-8606,225-632-6848,1954-03-28,14,2,2162.08
6085148275,Zelda,Bartolijn,zbartolijn1s@usda.gov,Female,16 Crownhardt Park,,Lincoln,Nebraska,68583,385-25-7679,402-577-9732,405-731-0193,1979-10-27,3,3,426.43
4514624667,Gabriello,Nuschke,gnuschke1t@mozilla.org,Female,6597 Golden Leaf Terrace,,Chicago,Illinois,60663,674-15-7795,312-259-4987,520-711-3533,1978-12-17,17,2,925.38
8730264243,Harriet,Heinzler,hheinzler1u@purevolume.com,Female,5940 Pennsylvania Point,,North Las Vegas,Nevada,89087,868-61-7080,702-520-3669,816-580-0915,1994-05-15,5,0,1692.38
0775874787,Kamillah,Haithwaite,khaithwaite1v@deliciousdays.com,Male,90 Clove Hill,,Wichita,Kansas,67220,723-26-2546,316-763-3932,813-190-0493,1945-02-27,11,1,2472.05
9747769824,Shirlee,Fouldes,sfouldes1w@netscape.com,Female,16 Bartelt Point,,Miami,Florida,33134,174-33-1040,786-925-7022,803-500-1192,1953-01-07,2,2,1365.0
0954267567,Asa,Lemerie,alemerie1x@people.com.cn,Female,1122 Thierer Alley,,Kansas City,Kansas,66105,788-98-2435,913-272-9952,989-930-3714,1938-05-20,1,2,2164.31
0303521864,Smith,Girling,sgirling1y@vkontakte.ru,Male,116 Goodland Trail,,Arlington,Virginia,22234,253-22-7189,571-761-8262,216-180-8175,1933-07-22,9,1,460.06
7863451957,Benedikt,Glackin,bglackin1z@angelfire.com,Male,73146 Bashford Hill,,Baltimore,Maryland,21229,669-01-3101,443-150-6799,586-168-3676,1993-03-12,9,2,1519.96
7493909512,Hattie,Speake,hspeake20@tripadvisor.com,Female,77 Sage Lane,,Ocala,Florida,34479,856-59-1892,352-390-5943,317-736-3086,1952-03-23,7,0,386.46
5923189682,Kassie,Windous,kwindous21@virginia.edu,Female,33547 Kim Pass,,Los Angeles,California,90081,224-53-1349,213-197-7893,609-202-8770,1960-11-27,18,2,886.76
1838942033,Minni,Rugge,mrugge22@prnewswire.com,Female,08093 Hudson Court,,Fairbanks,Alaska,99709,657-44-9825,907-545-9262,941-438-7142,1961-10-02,15,0,868.84
7236968390,Baillie,Willingale,bwillingale23@cdbaby.com,Female,51 Sommers Parkway,,Cincinnati,Ohio,45228,226-80-5789,513-733-3971,510-414-1108,1977-08-04,9,2,1750.57
1843524643,Delphinia,Greste,dgreste24@hatena.ne.jp,Male,0 Toban Way,,Minneapolis,Minnesota,55436,232-59-9446,952-382-5953,561-906-4042,1972-07-17,8,0,1194.55
3647599115,Giana,Benford,gbenford25@mayoclinic.com,Male,7 Packers Crossing,,Evansville,Indiana,47732,115-52-4781,812-729-6172,253-164-2643,1972-09-21,19,3,1762.84
4727694115,Trenna,Tiddy,ttiddy26@surveymonkey.com,Female,230 Karstens Terrace,,Melbourne,Florida,32941,635-56-9644,321-347-5905,571-372-5993,1940-04-16,13,2,883.43
7550930368,Tait,Desporte,tdesporte27@ycombinator.com,Female,949 Merry Place,,Albuquerque,New Mexico,87201,654-68-3357,505-853-3724,530-422-5343,1939-12-26,18,0,1789.59
9365833663,Todd,Pladen,tpladen28@chicagotribune.com,Female,861 Gerald Plaza,,Boston,Massachusetts,02163,758-66-4763,978-758-9065,202-340-3043,1949-02-05,17,1,1968.15
9641642510,James,Klemencic,jklemencic29@macromedia.com,Male,939 Schmedeman Alley,,San Antonio,Texas,78215,180-76-7449,210-924-0746,813-993-0871,1983-11-09,6,3,962.3
2626767050,Bernie,Gotcliffe,bgotcliffe2a@imageshack.us,Male,3 Brentwood Place,,Erie,Pennsylvania,16565,373-66-1562,814-992-2671,585-258-1695,1969-03-16,13,3,2459.44
3780388324,Augy,Borlease,aborlease2b@devhub.com,Female,625 Lakewood Gardens Point,,San Antonio,Texas,78260,747-10-6894,210-633-0853,860-915-5907,1969-09-07,5,2,2646.67
9310959002,Olag,Goulding,ogoulding2c@ehow.com,Female,841 Muir Parkway,,New York City,New York,10280,456-28-5103,212-669-7707,330-226-3051,1971-12-27,7,0,2254.86
8404014612,Charmain,Gethin,cgethin2d@ebay.co.uk,Male,8835 Division Plaza,,Salt Lake City,Utah,84125,492-06-4104,801-514-2985,208-542-7796,2000-10-24,4,2,2894.66
1908715952,Karoline,Faragan,kfaragan2e@dedecms.com,Male,412 Rusk Terrace,,Beaumont,Texas,77705,176-96-9969,409-571-1092,919-451-0523,1949-09-09,3,2,449.41
2268215504,Toiboid,Grzelak,tgrzelak2f@shop-pro.jp,Male,16 Dwight Plaza,,Ridgely,Maryland,21684,645-66-4214,410-649-2751,314-902-4744,1975-04-09,20,2,2052.17
8470057588,Gene,Rowlings,growlings2g@newyorker.com,Female,5341 Monument Center,,Palmdale,California,93591,855-47-1748,661-501-9766,601-833-9724,1935-07-30,1,2,359.83
3816930638,Lane,Brennenstuhl,lbrennenstuhl2h@topsy.com,Male,29619 Eggendart Plaza,,Atlanta,Georgia,30301,495-22-3051,404-192-7464,720-132-4000,1990-11-06,7,2,964.7
6615177544,Morganica,Skures,mskures2i@yahoo.co.jp,Male,3 Grasskamp Street,,Saint Louis,Missouri,63131,174-24-0729,314-619-5716,202-378-8717,2003-01-06,2,0,1905.09
5308832943,Annalee,Benoey,abenoey2j@dailymotion.com,Female,12 Fulton Junction,,North Las Vegas,Nevada,89036,334-71-1098,702-699-2537,713-830-2452,2002-09-26,8,3,2165.84
3205122097,Timothy,Dufaur,tdufaur2k@comcast.net,Female,88053 Esker Lane,,Spring Hill,Florida,34611,344-34-8500,352-262-5574,916-846-3108,1931-11-11,8,3,1425.1
6342924880,Shalna,Wasselin,swasselin2l@cnbc.com,Male,0462 Blackbird Circle,,New York City,New York,10045,622-37-2467,212-795-5292,505-821-1021,1988-02-13,8,0,2424.6
1262833272,Mellisent,Tomaskunas,mtomaskunas2m@desdev.cn,Male,97424 Roth Court,,Saint Louis,Missouri,63126,594-23-1506,636-883-7305,727-152-8998,1930-12-15,13,3,594.6
0625998413,Huey,Newvill,hnewvill2n@sfgate.com,Female,95612 Ryan Center,,Austin,Texas,78710,863-57-7325,512-518-2890,410-127-2079,1986-04-19,6,2,1502.29
4479807985,Myer,Strotton,mstrotton2o@livejournal.com,Female,589 Manley Pass,,Lakeland,Florida,33811,736-84-1668,863-187-1312,562-240-6020,1986-05-25,20,3,2923.81
6672267700,Dione,Peiser,dpeiser2p@alexa.com,Male,694 Larry Court,,College Station,Texas,77844,354-51-2061,979-700-0067,415-681-8475,1960-01-28,5,0,1569.75
3527854622,Annissa,Sorley,asorley2q@wikimedia.org,Female,052 Northport Circle,,Sioux Falls,South Dakota,57198,300-37-0268,605-982-2590,251-651-2409,1954-10-09,8,3,2154.6
9427755660,Isabelita,Newbury,inewbury2r@usda.gov,Male,58591 Vernon Place,,New Orleans,Louisiana,70160,471-92-3515,504-288-2733,215-518-8400,1997-07-10,14,1,1870.25
6703378215,Siward,Dobrowolny,sdobrowolny2s@cdbaby.com,Female,3692 High Crossing Terrace,,El Paso,Texas,79989,677-95-2149,915-296-4605,713-380-7969,1990-05-02,3,3,606.08
3998865136,Cairistiona,Mayhew,cmayhew2t@shinystat.com,Female,4 Donald Point,,Anchorage,Alaska,99599,459-23-5526,907-848-1965,314-852-3913,1955-04-08,20,3,2995.11
2634713029,Lynna,Kimblin,lkimblin2u@usa.gov,Female,2130 Elgar Place,,Spokane,Washington,99205,823-70-4239,509-557-8074,407-298-1585,1984-09-07,7,2,1889.24
7006629950,Sam,Vasilkov,svasilkov2v@posterous.com,Male,9 Center Road,,Des Moines,Iowa,50330,392-75-8566,515-176-2684,512-562-1209,1949-05-20,1,3,248.89
9124239127,Verne,Gillbanks,vgillbanks2w@un.org,Female,92 7th Way,,Anchorage,Alaska,99512,546-81-4710,907-686-8735,661-814-9588,1977-02-24,6,0,805.87
1166780392,Aveline,Brattell,abrattell2x@elpais.com,Female,1 Sycamore Parkway,,El Paso,Texas,88558,697-55-5254,915-547-5959,314-207-9380,1930-10-06,9,2,1572.34
8544890709,Edeline,Dulany,edulany2y@home.pl,Female,68 Artisan Parkway,,Nashville,Tennessee,37228,879-03-5100,615-263-0779,925-201-6390,1964-06-22,15,2,850.41
6945593339,Kelley,Johnikin,kjohnikin2z@spiegel.de,Male,505 Russell Circle,,Phoenix,Arizona,85062,152-31-1665,602-156-0732,505-553-2649,1979-04-20,3,2,705.26
2285604556,Marcelline,Yarr,myarr30@nhs.uk,Female,41585 Birchwood Avenue,,Young America,Minnesota,55564,550-51-1454,952-249-6270,612-508-7047,1972-12-29,14,3,2591.26
9590866956,Ernest,Proctor,eproctor31@economist.com,Female,5 Bartelt Avenue,,Rochester,New York,14646,282-27-6886,585-970-6911,626-680-1801,1945-11-03,12,3,1608.86
1536249688,Norbie,Burdus,nburdus32@about.com,Male,066 Elgar Parkway,,Miami,Florida,33142,895-29-3405,954-673-3128,504-190-4402,1950-12-13,3,0,1495.73
4497058778,Adams,Bortolozzi,abortolozzi33@t-online.de,Male,80 Jay Trail,,Tuscaloosa,Alabama,35405,829-56-6897,205-444-5721,323-262-4037,1933-07-13,3,2,2207.71
7940659197,Callida,McVity,cmcvity34@guardian.co.uk,Female,47 Ryan Terrace,,Palatine,Illinois,60078,667-32-7776,847-162-0086,816-155-4964,1948-06-30,2,1,2476.21
9354393047,William,Duncklee,wduncklee35@4shared.com,Male,2063 Washington Lane,,Champaign,Illinois,61825,719-38-3074,217-237-5149,502-835-2787,1934-01-19,11,0,1969.01
0118543504,Nolan,Keasley,nkeasley36@ted.com,Female,38 Carberry Road,,New York City,New York,10260,827-13-0952,212-169-9587,260-864-6638,1997-04-18,9,1,275.96
2162922274,Gerta,Philippet,gphilippet37@cafepress.com,Female,81216 International Lane,,Sacramento,California,95838,502-29-8776,916-713-4562,718-960-0885,1952-09-10,17,1,2224.56
6364390935,Patricia,Angeau,pangeau38@java.com,Male,42110 Jana Place,,Washington,District of Columbia,20210,630-23-6554,202-717-5155,754-510-9380,1970-06-23,18,0,527.12
2321382554,Amitie,Lanchester,alanchester39@sfgate.com,Female,1 Southridge Avenue,,Salt Lake City,Utah,84105,426-03-1632,801-458-3788,816-717-6461,1954-05-31,11,3,1639.08
6192875081,Jasmine,Figgen,jfiggen3a@hibu.com,Male,990 Evergreen Lane,,Roanoke,Virginia,24014,732-67-6817,540-159-6088,661-968-7694,1974-12-07,5,2,825.59
7128490876,Marnie,Adamo,madamo3b@statcounter.com,Female,32907 Pine View Circle,,El Paso,Texas,88530,672-50-0566,915-241-7654,406-101-8012,1982-12-18,4,0,905.47
0180602357,Duff,Fasson,dfasson3c@ted.com,Female,87 Montana Terrace,,Saint Louis,Missouri,63143,498-24-7465,314-991-5904,253-430-4321,1972-10-06,5,2,2591.17
6366965552,Jackie,Widmore,jwidmore3d@admin.ch,Male,19 Mcguire Alley,,Raleigh,North Carolina,27658,366-76-7015,919-303-8296,202-655-4082,1940-10-22,18,1,2191.75
3906453081,Philippa,Kuhn,pkuhn3e@google.it,Female,68349 Holmberg Court,,Phoenix,Arizona,85025,245-42-2646,520-871-3823,478-423-2264,1950-04-21,20,2,2608.89
9787286689,Lorinda,Remnant,lremnant3f@wisc.edu,Female,3010 American Park,,Dallas,Texas,75277,343-89-8961,214-528-6269,202-695-6271,1957-04-21,1,2,194.37
3266741153,Walker,Hadwick,whadwick3g@washingtonpost.com,Male,0178 Manley Park,,Houston,Texas,77075,358-65-1715,281-863-4528,407-735-1904,1930-05-20,11,2,2393.42
6625954748,Earl,Maeer,emaeer3h@illinois.edu,Male,7780 Kinsman Court,,Vancouver,Washington,98682,523-41-0633,360-472-6015,212-650-4811,1991-04-11,17,2,2112.73
0736524630,Giusto,Pheasey,gpheasey3i@google.com.hk,Female,88600 Grover Point,,Midland,Texas,79710,708-44-9710,432-874-9626,212-109-4988,1932-05-30,20,1,2404.85
4789985393,Amabel,Knapton,aknapton3j@yale.edu,Male,1706 Welch Road,,Santa Barbara,California,93106,427-25-2164,805-654-0908,209-276-8544,1977-09-07,16,3,1050.37
4546045271,Rosanna,Alldritt,ralldritt3k@geocities.com,Female,6 Veith Parkway,,Atlanta,Georgia,31196,886-35-1939,404-855-8240,214-781-9408,1994-07-02,15,3,1591.96
2012157505,Engracia,Sandars,esandars3l@sourceforge.net,Male,518 Paget Hill,,Des Moines,Iowa,50320,653-08-3737,515-739-8857,646-643-3031,1971-05-12,13,0,2283.6
1688575480,Kyla,Scarse,kscarse3m@theglobeandmail.com,Male,62 Longview Hill,,Chicago,Illinois,60604,774-05-8362,708-372-0808,520-548-4937,1960-09-30,4,3,921.26
9003264597,Wren,Knotton,wknotton3n@omniture.com,Male,496 Hagan Court,,Cincinnati,Ohio,45238,541-09-6342,513-624-2164,352-915-8706,1969-07-31,13,2,679.66
9362281198,Dahlia,Blackboro,dblackboro3o@hc360.com,Female,69456 Memorial Street,,Syracuse,New York,13224,698-77-8471,315-492-1305,267-976-1145,1995-12-03,6,2,2355.16
6818982441,Cosimo,Saywell,csaywell3p@jigsy.com,Male,0 Fairview Avenue,,Mountain View,California,94042,613-90-9435,650-670-1351,804-962-3016,1967-05-28,12,2,2394.46
0011952024,Kipp,Bozward,kbozward3q@qq.com,Male,47734 Center Center,,Concord,California,94522,345-44-5949,925-543-3690,813-581-5010,1957-03-25,19,3,460.98
5825186425,Anstice,Moynihan,amoynihan3r@de.vu,Male,13955 Holmberg Street,,Orange,California,92668,686-40-8541,858-469-9625,901-699-6720,1953-07-07,10,3,1113.9
5487909458,Roby,Flanne,rflanne3s@twitpic.com,Male,09163 Eggendart Plaza,,Honolulu,Hawaii,96810,667-14-3780,808-931-3874,303-912-6567,1977-02-26,17,0,2089.78
1637490038,Zebadiah,Gobolos,zgobolos3t@biglobe.ne.jp,Male,8548 Commercial Way,,San Francisco,California,94154,593-60-0272,415-986-3747,562-929-0865,1964-12-01,14,3,2126.4
5511828017,Dalton,Parks,dparks3u@sun.com,Female,962 Debra Court,,Newark,Delaware,19714,189-68-5608,302-585-1510,309-977-0572,1997-07-14,1,3,1341.22
8601088538,Alvy,Bollon,abollon3v@unblog.fr,Female,85402 Clove Alley,,Garland,Texas,75049,612-22-5201,214-977-6428,806-994-3531,1945-06-30,7,1,1156.28
9228423366,Kylie,Dennett,kdennett3w@irs.gov,Female,879 Prairieview Road,,Minneapolis,Minnesota,55412,682-41-0933,952-983-4027,904-909-8704,1960-03-31,14,1,2065.37
7119679759,Drucy,Karchowski,dkarchowski3x@cbc.ca,Female,5491 Duke Way,,Hartford,Connecticut,06183,526-52-4729,860-507-8925,302-362-3150,1997-07-02,20,0,2418.18
7341485531,Barbette,Chasmer,bchasmer3y@google.co.uk,Male,8464 Delladonna Junction,,Charlotte,North Carolina,28205,891-51-4835,704-942-3685,503-793-5388,1933-12-11,17,1,2033.35
4251830148,Basile,Clyburn,bclyburn3z@bandcamp.com,Male,04 Hazelcrest Avenue,,Washington,District of Columbia,20210,815-10-4800,202-397-3826,520-924-7591,1997-05-27,13,3,1103.47
0574120580,Oralie,Foat,ofoat40@marketwatch.com,Male,3852 Eagan Plaza,,Syracuse,New York,13224,262-75-8986,315-459-8414,714-170-8857,1977-11-12,11,2,204.12
9608464749,Sibylla,Gascoyen,sgascoyen41@technorati.com,Male,44100 Florence Place,,Huntsville,Alabama,35815,510-31-5328,256-148-1488,318-243-7040,1952-07-26,16,2,265.8
7460111163,Sander,Ferrarese,sferrarese42@whitehouse.gov,Female,74575 Melby Crossing,,Arlington,Texas,76096,709-35-0162,817-910-8074,727-475-1724,1938-10-25,5,2,498.62
